trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2445,False,"{'a': 0.08672613490173114, 'e': 0.08672613490173114}",25,3,35.665074005098866,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.0866394521154461, 'e': 0.0866394521154461}",20,10,20.047661315139358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.08655285596862042, 'e': 0.08655285596862042}",20,13,12.559428908335274,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.08646634637465792, 'e': 0.08646634637465792}",25,7,36.55291737752788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.086379923247049, 'e': 0.086379923247049}",25,6,29.2966424504609,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.0862935864993705, 'e': 0.0862935864993705}",25,20,10.743057513221117,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.08620733604528572, 'e': 0.08620733604528572}",20,8,17.747975043164196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.08612117179854416, 'e': 0.08612117179854416}",30,15,29.62830318520346,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.08603509367298158, 'e': 0.08603509367298158}",20,2,31.56746535241684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.08594910158251981, 'e': 0.08594910158251981}",25,3,26.44057248689985,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2455,False,"{'a': 0.08586319544116683, 'e': 0.08586319544116683}",20,6,24.036504262894862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.08577737516301644, 'e': 0.08577737516301644}",30,18,8.068769207955576,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2457,False,"{'a': 0.08569164066224835, 'e': 0.08569164066224835}",20,10,15.113365069095517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.08560599185312803, 'e': 0.08560599185312803}",20,13,13.184202580205303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.08552042865000674, 'e': 0.08552042865000674}",20,6,-16.772055918576008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2460,False,"{'a': 0.08543495096732123, 'e': 0.08543495096732123}",20,13,12.256449807514095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.08534955871959381, 'e': 0.08534955871959381}",25,8,33.24562540512499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.08526425182143217, 'e': 0.08526425182143217}",25,11,24.537562133094468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.0851790301875295, 'e': 0.0851790301875295}",25,3,36.43803954431796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.08509389373266411, 'e': 0.08509389373266411}",20,15,9.913526626499914,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.08500884237169956, 'e': 0.08500884237169956}",25,10,25.138683660409267,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.08492387601958441, 'e': 0.08492387601958441}",30,22,17.254578341238172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.08483899459135241, 'e': 0.08483899459135241}",35,25,19.181110946844615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.08475419800212207, 'e': 0.08475419800212207}",20,15,8.607619042068238,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.08466948616709678, 'e': 0.08466948616709678}",25,16,13.564228088493884,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.08458485900156469, 'e': 0.08458485900156469}",20,8,13.35658146895395,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.08450031642089868, 'e': 0.08450031642089868}",20,13,13.507066469193981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.08441585834055614, 'e': 0.08441585834055614}",20,7,23.740456616402593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.08433148467607897, 'e': 0.08433148467607897}",20,9,19.093086913680654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.08424719534309347, 'e': 0.08424719534309347}",20,12,3.0354804086760283,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2475,False,"{'a': 0.08416299025731036, 'e': 0.08416299025731036}",25,15,18.296985133383565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.08407886933452453, 'e': 0.08407886933452453}",25,14,22.06527341378832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.08399483249061504, 'e': 0.08399483249061504}",30,20,6.264986857675423,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2478,False,"{'a': 0.083910879641545, 'e': 0.083910879641545}",20,0,11.214418803953537,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2479,False,"{'a': 0.08382701070336164, 'e': 0.08382701070336164}",20,12,15.198825125779603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.08374322559219596, 'e': 0.08374322559219596}",25,17,16.346846943020154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.08365952422426286, 'e': 0.08365952422426286}",30,17,23.950095946374724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.0835759065158609, 'e': 0.0835759065158609}",20,9,-18.90774106620571,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2483,False,"{'a': 0.08349237238337248, 'e': 0.08349237238337248}",20,12,-6.304261525782136,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2484,False,"{'a': 0.08340892174326339, 'e': 0.08340892174326339}",30,12,19.69751836812525,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2485,False,"{'a': 0.083325554512083, 'e': 0.083325554512083}",30,19,20.56212969258206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.08324227060646401, 'e': 0.08324227060646401}",20,7,22.85419917320251,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.08315906994312262, 'e': 0.08315906994312262}",30,11,28.81262849519289,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.0830759524388581, 'e': 0.0830759524388581}",25,13,23.628042810639982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.08299291801055293, 'e': 0.08299291801055293}",20,6,13.61647132198812,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2490,False,"{'a': 0.08290996657517266, 'e': 0.08290996657517266}",25,8,33.79106219404023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.08282709804976592, 'e': 0.08282709804976592}",20,13,-26.51203904883643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2492,False,"{'a': 0.08274431235146412, 'e': 0.08274431235146412}",25,10,25.011372763347687,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.08266160939748157, 'e': 0.08266160939748157}",30,14,29.329686990421603,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.08257898910511527, 'e': 0.08257898910511527}",20,7,11.27333303229043,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2495,False,"{'a': 0.08249645139174498, 'e': 0.08249645139174498}",20,14,10.806436825028051,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.08241399617483297, 'e': 0.08241399617483297}",20,11,14.898767815368297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.08233162337192401, 'e': 0.08233162337192401}",35,13,26.283512937429375,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2498,False,"{'a': 0.08224933290064523, 'e': 0.08224933290064523}",20,0,-34.65534607472471,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2499,False,"{'a': 0.08216712467870625, 'e': 0.08216712467870625}",20,6,29.68013009027911,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.0820849986238988, 'e': 0.0820849986238988}",25,19,13.09532679143178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.08200295465409681, 'e': 0.08200295465409681}",20,8,25.991385968814885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.08192099268725626, 'e': 0.08192099268725626}",20,13,11.061050781603848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.08183911264141527, 'e': 0.08183911264141527}",30,18,23.628270024898168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.08175731443469375, 'e': 0.08175731443469375}",25,14,18.923478092825427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.08167559798529346, 'e': 0.08167559798529346}",20,6,18.777585567935336,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2506,False,"{'a': 0.08159396321149794, 'e': 0.08159396321149794}",25,4,34.03627369638546,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.08151241003167246, 'e': 0.08151241003167246}",25,13,26.528575785782323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.08143093836426381, 'e': 0.08143093836426381}",25,5,24.286977197836382,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2509,False,"{'a': 0.0813495481278003, 'e': 0.0813495481278003}",20,11,16.070027641478433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.08126823924089167, 'e': 0.08126823924089167}",25,13,20.903037748932288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.08118701162222909, 'e': 0.08118701162222909}",25,11,29.171615927823055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.0811058651905849, 'e': 0.0811058651905849}",30,0,32.84941729408865,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2513,False,"{'a': 0.08102479986481265, 'e': 0.08102479986481265}",20,10,20.1360754686053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.08094381556384699, 'e': 0.08094381556384699}",35,18,22.56490541868757,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2515,False,"{'a': 0.08086291220670366, 'e': 0.08086291220670366}",20,0,18.694802994677662,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2516,False,"{'a': 0.08078208971247929, 'e': 0.08078208971247929}",20,8,5.923607739169194,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.08070134800035135, 'e': 0.08070134800035135}",20,14,12.510876377243402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.08062068698957811, 'e': 0.08062068698957811}",20,16,6.967655997229697,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.08054010659949862, 'e': 0.08054010659949862}",30,13,33.47772075865611,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.08045960674953244, 'e': 0.08045960674953244}",20,14,9.58814299631762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.0803791873591797, 'e': 0.0803791873591797}",20,8,-21.316128157963824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2522,False,"{'a': 0.08029884834802099, 'e': 0.08029884834802099}",30,13,28.975297816501886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.08021858963571736, 'e': 0.08021858963571736}",20,15,9.410991596689184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.08013841114201005, 'e': 0.08013841114201005}",20,0,16.83015529888083,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2525,False,"{'a': 0.08005831278672054, 'e': 0.08005831278672054}",20,16,8.458004899682058,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.07997829448975048, 'e': 0.07997829448975048}",25,18,12.40133343070092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.0798983561710816, 'e': 0.0798983561710816}",35,14,21.54495155553408,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2528,False,"{'a': 0.07981849775077554, 'e': 0.07981849775077554}",20,16,7.747980304283506,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.0797387191489739, 'e': 0.0797387191489739}",25,10,23.826704911662475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.07965902028589801, 'e': 0.07965902028589801}",30,16,27.908693302453624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.07957940108184908, 'e': 0.07957940108184908}",35,19,28.950093053927162,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.07949986145720786, 'e': 0.07949986145720786}",25,18,13.409103960243925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.07942040133243472, 'e': 0.07942040133243472}",35,17,32.87374931585023,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.0793410206280695, 'e': 0.0793410206280695}",20,8,-1.8543132239305844,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2535,False,"{'a': 0.07926171926473155, 'e': 0.07926171926473155}",25,15,17.277322994848124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.07918249716311948, 'e': 0.07918249716311948}",30,10,25.752759421747285,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.07910335424401117, 'e': 0.07910335424401117}",20,15,7.531765205493108,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.07902429042826366, 'e': 0.07902429042826366}",20,11,12.242939148680767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.07894530563681319, 'e': 0.07894530563681319}",20,11,15.518213544171727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.07886639979067495, 'e': 0.07886639979067495}",20,9,16.588088558494412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.07878757281094306, 'e': 0.07878757281094306}",25,9,-56.80204618753833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
2542,False,"{'a': 0.07870882461879052, 'e': 0.07870882461879052}",25,15,6.495002428518081,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2543,False,"{'a': 0.07863015513546918, 'e': 0.07863015513546918}",30,9,35.47607166930961,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.07855156428230954, 'e': 0.07855156428230954}",20,13,11.066834740224394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.07847305198072073, 'e': 0.07847305198072073}",30,12,31.964490613487246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.0783946181521904, 'e': 0.0783946181521904}",20,15,9.622437820434522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.07831626271828479, 'e': 0.07831626271828479}",20,8,10.350916603184656,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2548,False,"{'a': 0.07823798560064842, 'e': 0.07823798560064842}",25,13,21.82299321753684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.07815978672100418, 'e': 0.07815978672100418}",25,15,20.59377137038993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2550,False,"{'a': 0.07808166600115313, 'e': 0.07808166600115313}",20,12,17.127596426255494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.07800362336297463, 'e': 0.07800362336297463}",20,4,24.396230888503368,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.077925658728426, 'e': 0.077925658728426}",25,3,33.34919686560041,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2553,False,"{'a': 0.07784777201954257, 'e': 0.07784777201954257}",20,12,5.279719862019427,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2554,False,"{'a': 0.07776996315843764, 'e': 0.07776996315843764}",20,14,0.5210111876010917,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2555,False,"{'a': 0.07769223206730236, 'e': 0.07769223206730236}",25,19,13.044096853606233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.07761457866840563, 'e': 0.07761457866840563}",20,8,17.852062578021425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.07753700288409404, 'e': 0.07753700288409404}",30,13,31.84662689858176,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.07745950463679176, 'e': 0.07745950463679176}",25,14,21.60241293456732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.0773820838490006, 'e': 0.0773820838490006}",30,14,25.037735175679927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.07730474044329974, 'e': 0.07730474044329974}",20,13,14.140134488488279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.07722747434234577, 'e': 0.07722747434234577}",20,5,19.07337356870713,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.07715028546887258, 'e': 0.07715028546887258}",20,8,25.49666054076811,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.07707317374569124, 'e': 0.07707317374569124}",20,5,15.789802653010987,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2564,False,"{'a': 0.07699613909569011, 'e': 0.07699613909569011}",30,6,47.31681602642626,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.0769191814418345, 'e': 0.0769191814418345}",25,14,21.19841119927004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.07684230070716673, 'e': 0.07684230070716673}",25,13,10.05632360728129,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2567,False,"{'a': 0.07676549681480604, 'e': 0.07676549681480604}",25,13,-3.11293755717513,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2568,False,"{'a': 0.0766887696879486, 'e': 0.0766887696879486}",20,6,10.150951364962168,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2569,False,"{'a': 0.07661211924986724, 'e': 0.07661211924986724}",20,8,20.670077407142276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.07653554542391151, 'e': 0.07653554542391151}",20,14,12.957368736324403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.07645904813350755, 'e': 0.07645904813350755}",20,11,18.147612077564986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.07638262730215813, 'e': 0.07638262730215813}",20,6,23.267252619609526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.07630628285344238, 'e': 0.07630628285344238}",20,12,14.668036079879986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.07623001471101583, 'e': 0.07623001471101583}",20,10,-0.6632491218284602,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2575,False,"{'a': 0.07615382279861033, 'e': 0.07615382279861033}",30,4,41.05483776460127,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.07607770704003398, 'e': 0.07607770704003398}",20,10,17.308278172887032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.07600166735917104, 'e': 0.07600166735917104}",20,3,31.590584085657326,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.07592570367998178, 'e': 0.07592570367998178}",20,13,12.853855050867521,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.07584981592650249, 'e': 0.07584981592650249}",20,13,2.459092427130286,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2580,False,"{'a': 0.07577400402284548, 'e': 0.07577400402284548}",20,0,22.58700722790084,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
2581,False,"{'a': 0.0756982678931988, 'e': 0.0756982678931988}",25,5,39.96636205484826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.07562260746182634, 'e': 0.07562260746182634}",20,7,11.127220822851253,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2583,False,"{'a': 0.0755470226530676, 'e': 0.0755470226530676}",25,12,-1.6812093696281063,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2584,False,"{'a': 0.07547151339133784, 'e': 0.07547151339133784}",25,10,25.568923516699126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.07539607960112776, 'e': 0.07539607960112776}",20,14,12.473372044035619,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.07532072120700357, 'e': 0.07532072120700357}",25,16,5.362367047437521,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2587,False,"{'a': 0.07524543813360683, 'e': 0.07524543813360683}",25,11,29.42428402146968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.07517023030565453, 'e': 0.07517023030565453}",25,8,27.5728166026762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.0750950976479388, 'e': 0.0750950976479388}",20,11,17.08676020327146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.07502004008532698, 'e': 0.07502004008532698}",25,18,11.39648553817504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.07494505754276144, 'e': 0.07494505754276144}",25,14,19.07103578868545,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.07487014994525974, 'e': 0.07487014994525974}",20,10,6.426976731989376,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2593,False,"{'a': 0.07479531721791423, 'e': 0.07479531721791423}",30,17,12.199963546146533,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2594,False,"{'a': 0.07472055928589216, 'e': 0.07472055928589216}",20,7,7.75721325765934,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2595,False,"{'a': 0.07464587607443557, 'e': 0.07464587607443557}",25,11,23.081235069352786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.07457126750886131, 'e': 0.07457126750886131}",20,11,18.049084320547188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.07449673351456078, 'e': 0.07449673351456078}",20,12,11.656588853133107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.07442227401699995, 'e': 0.07442227401699995}",30,24,11.623955991555288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.07434788894171933, 'e': 0.07434788894171933}",20,14,1.1614629827542875,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2600,False,"{'a': 0.07427357821433388, 'e': 0.07427357821433388}",20,3,29.43963544062017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.07419934176053282, 'e': 0.07419934176053282}",25,17,15.93853078460553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.0741251795060797, 'e': 0.0741251795060797}",20,12,14.498393762260122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.07405109137681225, 'e': 0.07405109137681225}",30,4,45.92980739786817,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.07397707729864236, 'e': 0.07397707729864236}",20,8,19.34423700551575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.07390313719755595, 'e': 0.07390313719755595}",20,8,10.85833531192602,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2606,False,"{'a': 0.0738292709996129, 'e': 0.0738292709996129}",30,14,31.288239384329103,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.07375547863094695, 'e': 0.07375547863094695}",25,17,11.73172464094247,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.07368176001776583, 'e': 0.07368176001776583}",20,8,26.65055489843869,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.07360811508635084, 'e': 0.07360811508635084}",30,15,31.074015293486863,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.0735345437630571, 'e': 0.0735345437630571}",20,12,17.635526110912746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.0734610459743132, 'e': 0.0734610459743132}",25,17,18.226573382094408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.07338762164662144, 'e': 0.07338762164662144}",20,3,-22.637488549498432,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2613,False,"{'a': 0.07331427070655744, 'e': 0.07331427070655744}",25,12,20.207128238198653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.07324099308077024, 'e': 0.07324099308077024}",20,7,20.641383786186196,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.07316778869598221, 'e': 0.07316778869598221}",30,13,28.453781436786027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.07309465747898901, 'e': 0.07309465747898901}",20,13,14.867982777413939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
